CASE_ENQUIRY_ID,OPEN_DT,CLOSED_DT,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,LATITUDE,LONGITUDE,Source
101001075801,04/25/2014 03:56:05 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,87 Claybourne St  Dorchester  MA  02124,7,03,4,C11,Dorchester,9,Ward 17,1701,R3,87 Claybourne St,02124,42.29676,-71.07158,Constituent Call
101001075590,04/25/2014 01:22:17 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,435 Walnut Ave  Jamaica Plain  MA  02130,9,02,7,E13,Jamaica Plain,11,Ward 11,1105,A,435 Walnut Ave,02130,42.31238,-71.09713,Constituent Call
101001075397,04/25/2014 10:40:37 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,844 Dorchester Ave  Dorchester  MA  02125,6,03,2,C6,Dorchester,5,Ward 7,708,R3,844 Dorchester Ave,02125,42.32202,-71.05659,Constituent Call
101001074288,04/24/2014 07:17:13 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,317 Columbia Rd  Dorchester  MA  02125,7,03,3,C11,Dorchester,8,Ward 15,1501,R3,317 Columbia Rd,02125,42.309405,-71.072422,Constituent Call
101001073874,04/23/2014 11:50:11 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,79 Mount Vernon St  Boston  MA  02108,3,1B,8,A1,Beacon Hill,14,Ward 5,503,A,79 Mount Vernon St,02108,42.358432,-71.067145,Constituent Call
101001073872,04/23/2014 11:48:48 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,77 Mount Vernon St  Boston  MA  02108,3,1B,8,A1,Beacon Hill,14,Ward 5,503,RC,77 Mount Vernon St,02108,42.35844,-71.06706,Constituent Call
101001073868,04/23/2014 11:47:27 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,81 Mount Vernon St  Boston  MA  02108,3,1B,8,A1,Beacon Hill,14,Ward 5,503,A,81 Mount Vernon St,02108,42.358421,-71.067245,Constituent Call
101001073098,04/22/2014 02:38:36 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,109-111 Tremont St  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,22,2204, ,109-111 Tremont St,02135,42.3594,-71.0587,Constituent Call
101001067767,04/14/2014 02:46:51 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,71 Dakota St  Dorchester  MA  02124,7,03,4,C11,Dorchester,8,Ward 17,1702,R3,71 Dakota St,02124,42.29921,-71.06979,Constituent Call
101001067695,04/14/2014 02:13:51 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,11 Saint George St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,CD,11 Saint George St,02118,42.33824,-71.07214,Constituent Call
101001066864,04/13/2014 06:08:13 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,690 Dorchester Ave  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 7,707,CM,690 Dorchester Ave,02127,42.32665,-71.05667,Constituent Call
101001065826,04/11/2014 08:34:20 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1742 Washington St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,RC,1742 Washington St,02118,42.33651,-71.07645,Constituent Call
101001065774,04/11/2014 07:05:11 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,120 Ardale St  Roslindale  MA  02131,9,06,5,E5,Roslindale,10,Ward 20,2001,R1,120 Ardale St,02131,42.29313,-71.13723,Constituent Call
101001063196,04/08/2014 09:51:40 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,780 Boylston St  Boston  MA  02199,4,1C,2,D4,Back Bay,6,Ward 4,402,RC,780 Boylston St,02199,42.348135,-71.080855,Self Service
101001061690,04/05/2014 05:17:22 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1-4 Saint George St  Roxbury  MA  02118,4,1C,2,D4,South End,6,08,802,,1-4 Saint George St,02118,42.338562,-71.071563,Self Service
101001060116,04/03/2014 09:25:05 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,27 Priscilla Rd  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 21,2113,R2,27 Priscilla Rd,02135,42.344559,-71.151548,Constituent Call
101001058605,04/01/2014 01:04:52 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,8 Mitchell St  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 7,705,R1,8 Mitchell St,02127,42.33261,-71.0522,Constituent Call
101001058283,04/01/2014 09:02:13 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,34 Arborview Rd  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 19,1902,R1,34 Arborview Rd,02130,42.30302,-71.13266,Constituent Call
101001057374,03/31/2014 07:51:40 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,409 Marlborough St  Boston  MA  02115,4,1C,8,D4,Back Bay,14,Ward 5,509,RC,409 Marlborough St,02115,42.35035,-71.08886,Constituent Call
101001055973,03/28/2014 07:05:16 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1185 Dorchester Ave  Dorchester  MA  02125,7,03,3,C11,Dorchester,8,Ward 15,1504,RC,1185 Dorchester Ave,02125,42.31022,-71.05805,Constituent Call
101001052789,03/24/2014 10:24:06 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,536-544 Centre St  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 19,1905,C,536-544 Centre St,02130,42.31686,-71.11327,Constituent Call
101001051893,03/21/2014 02:32:53 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,41 Orkney Rd  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 21,2114,R3,41 Orkney Rd,02135,42.33705,-71.14966,Constituent Call
101001051627,03/21/2014 10:36:17 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,4 Concord Sq  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 4,404,CM,4 Concord Sq,02118,42.34076,-71.07859,Constituent Call
101001051624,03/21/2014 10:32:23 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,17 Gordon St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 21,2106,CD,17 Gordon St,02134,42.35349,-71.140954,Constituent Call
101001050923,03/20/2014 01:12:47 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,10 Robey St  Roxbury  MA  02119,7,03,7,B2,Roxbury,13,Ward 8,806,CD,10 Robey St,02119,42.322723,-71.068079,Self Service
101001049340,03/18/2014 02:49:21 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,384-426 Washington St  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 22,2203,RC,384-426 Washington St,02135,42.348961,-71.154374,Constituent Call
101001046512,03/13/2014 03:20:26 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,89 Savin Hill Ave  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1310,R3,89 Savin Hill Ave,02125,42.31202,-71.05481,Constituent Call
101001044808,03/11/2014 11:19:36 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,13 Kenilworth St  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,Ward 9,905,R2,13 Kenilworth St,02119,42.32889,-71.08746,Constituent Call
101001044690,03/11/2014 09:51:11 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,46-48 Franconia St  Dorchester  MA  02122,8,07,3,C11,Dorchester,7,Ward 16,1609,R2,46-48 Franconia St,02122,42.28576,-71.05281,Constituent Call
101001044095,03/10/2014 02:23:05 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1458 Blue Hill Ave  Mattapan  MA  02126,8,07,5,B3,Greater Mattapan,9,Ward 18,1803,R3,1458 Blue Hill Ave,02126,42.27427,-71.09323,Constituent Call
101001044054,03/10/2014 01:54:55 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,247 Cambridge St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2201,R3,247 Cambridge St,02134,42.3578,-71.12748,Constituent Call
101001043874,03/10/2014 11:32:28 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,402 Ashmont St  Dorchester  MA  02124,8,07,3,C11,Dorchester,7,Ward 16,1606,R2,402 Ashmont St,02124,42.28803,-71.05657,Constituent Call
101001042833,03/07/2014 02:38:48 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,139 Bowdoin St  Dorchester  MA  02122,7,03,4,C11,Dorchester,8,Ward 15,1505,CM,139 Bowdoin St,02122,42.30353,-71.07099,Constituent Call
101001041587,03/06/2014 09:01:37 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD, ,, ,, , ,, ,, ,,,42.3594,-71.0587,Constituent Call
101001037568,02/27/2014 01:25:31 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,65 Empire St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2201,A,65 Empire St,02134,42.35803,-71.12752,Constituent Call
101001034566,02/24/2014 07:24:21 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,487-489 Ashmont St  Dorchester  MA  02122,8,07,3,C11,Dorchester,7,Ward 16,1609,R2,487-489 Ashmont St,02122,42.28868,-71.05322,Constituent Call
101001032840,02/21/2014 10:29:48 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Edgemont St & South St  Roslindale  MA  ,9,06,6,E5,Roslindale,10,Ward 20,2007,,INTERSECTION Edgemont St & South St,,42.31262,-71.12186,Constituent Call
101001025533,02/13/2014 01:10:33 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,11 Oxford Pl  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R3,11 Oxford Pl,02111,42.35166,-71.06076,Constituent Call
101001025532,02/13/2014 01:09:22 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,10 Oxford Pl  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R4,10 Oxford Pl,02111,42.35171,-71.06078,Constituent Call
101001025531,02/13/2014 01:08:04 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,9 Oxford Pl  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R4,9 Oxford Pl,02111,42.35175,-71.06079,Constituent Call
101001025530,02/13/2014 01:06:48 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,8 Oxford Pl  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R4,8 Oxford Pl,02111,42.351802,-71.060808,Constituent Call
101001025529,02/13/2014 01:05:12 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,7 Oxford Pl  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R4,7 Oxford Pl,02111,42.351847,-71.060822,Constituent Call
101001025528,02/13/2014 01:02:25 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,6 Oxford Pl  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R4,6 Oxford Pl,02111,42.35189,-71.06084,Constituent Call
101001024882,02/12/2014 12:51:03 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,56 Beach St  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,RC,56 Beach St,02111,42.35149,-71.06052,Constituent Call
101001024880,02/12/2014 12:49:25 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,54 Beach St  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,RC,54 Beach St,02111,42.3515,-71.06058,Constituent Call
101001024879,02/12/2014 12:47:59 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,52 Beach St  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,RC,52 Beach St,02111,42.35152,-71.06065,Constituent Call
101001024873,02/12/2014 12:43:12 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,4 Oxford Pl  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R4,4 Oxford Pl,02111,42.35199,-71.06087,Constituent Call
101001024868,02/12/2014 12:40:45 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,36-38 Harrison Ave  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,RC,36-38 Harrison Ave,02111,42.35177,-71.061,Constituent Call
101001024863,02/12/2014 12:38:29 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,36-38 Harrison Ave  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,RC,36-38 Harrison Ave,02111,42.35177,-71.061,Constituent Call
101001024862,02/12/2014 12:36:42 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,34 Harrison Ave  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,RC,34 Harrison Ave,02111,42.35184,-71.061,Constituent Call
101001024861,02/12/2014 12:35:08 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD, ,, ,, , ,, ,, ,,,42.3594,-71.0587,Constituent Call
101001024857,02/12/2014 12:33:13 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,28 Harrison Ave  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,RC,28 Harrison Ave,02111,42.351964,-71.06103,Constituent Call
101001024787,02/12/2014 11:41:14 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,40-42 Harrison Ave  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,RC,40-42 Harrison Ave,02111,42.351664,-71.060968,Constituent Call
101001023923,02/11/2014 10:58:07 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,27 Pasadena Rd  Dorchester  MA  02121,7,03,4,B2,Roxbury,13,Ward 14,1403,CM,27 Pasadena Rd,02121,42.30551,-71.08273,Constituent Call
101001015493,01/30/2014 02:41:35 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,4-6 Hollis Pl  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 21,2106,R3,4-6 Hollis Pl,02134,42.351672,-71.134887,Constituent Call
101001014743,01/30/2014 08:32:59 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,430 River St  Mattapan  MA  02126,8,07,4,B3,Greater Mattapan,9,Ward 18,1804,A,430 River St,02126,42.26908,-71.09103,Constituent Call
101001011357,01/24/2014 07:11:29 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,667 Tremont St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 4,403,RC,667 Tremont St,02118,42.34192,-71.07594,Constituent Call
101001007320,01/17/2014 07:00:02 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,120-0 Byron St  East Boston  MA  02128,1,09,1,A7,East Boston,1,01,111, ,120-0 Byron St,02128,42.38387,-71.016271,Constituent Call
101001005071,01/14/2014 11:50:00 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Corinth St & Washington St  Roslindale  MA  ,12,06,5,E5,Roslindale,10,Ward 20,2002,,INTERSECTION Corinth St & Washington St,,42.35941,-71.06788,Constituent Call
101001004996,01/14/2014 11:01:33 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,116 Murdock St  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 22,2206,R3,116 Murdock St,02135,42.35398,-71.14609,Constituent Call
101001003762,01/13/2014 10:24:12 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,6 Harbell Ter  Dorchester  MA  02122,7,03,3,C11,Dorchester,8,Ward 15,1508,R1,6 Harbell Ter,02122,42.30133,-71.05786,Constituent Call
101001002418,01/10/2014 01:42:35 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,29 Wendover St  Dorchester  MA  02125,7,03,7,B2,Dorchester,13,Ward 7,710,,29 Wendover St,02125,42.318821,-71.065782,Self Service
101000999375,01/06/2014 05:10:35 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,690 Massachusetts Ave  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,CM,690 Massachusetts Ave,02118,42.33545,-71.07529,Constituent Call
101000993203,12/30/2013 01:48:18 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,41 Grove St  Boston  MA  02114,3,1B,8,A1,Beacon Hill,14,Ward 5,504,R4,41 Grove St,02114,42.35978,-71.06878,Constituent Call
101000992229,12/27/2013 04:32:08 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,37 Parker St  Charlestown  MA  02129,3,1A,1,A15,Charlestown,2,Ward 2,207,CM,37 Parker St,02129,42.382767,-71.079564,Self Service
101000991212,12/26/2013 08:35:56 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,665-665A Tremont St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 4,403,RC,665-665A Tremont St,02118,42.34195,-71.07587,Constituent Call
101000989133,12/20/2013 01:15:14 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,36 Gordon St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 21,2106,R2,36 Gordon St,02134,42.35211,-71.13994,Constituent Call
101000986568,12/18/2013 08:51:33 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,116-118 Whitfield St  Dorchester  MA  02124,8,07,4,B3,Dorchester,9,Ward 17,1703,A,116-118 Whitfield St,02124,42.29344,-71.07528,Constituent Call
101000978663,12/09/2013 11:11:03 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,56 Sheridan St  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 19,1901,CM,56 Sheridan St,02130,42.320972,-71.10732,Constituent Call
101000971992,11/26/2013 08:02:36 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1039-1045 Commonwealth Ave  Boston  MA  02215,11,04,9,D14,Allston / Brighton,14,Ward 21,2103,RC,1039-1045 Commonwealth Ave,02215,42.352334,-71.122164,Constituent Call
101000969471,11/21/2013 08:36:33 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,66-68 Raymond St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2202,R2,66-68 Raymond St,02134,42.361503,-71.132577,Constituent Call
101000958424,11/01/2013 12:03:37 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,70-72 Rowe St  Roslindale  MA  02131,12,02,5,E5,Roslindale,10,19,1910,,70-72 Rowe St,02131,42.282257,-71.120355,Constituent Call
101000956076,10/29/2013 10:13:09 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,10 Hendry St  Dorchester  MA  02125,7,03,3,C11,Dorchester,8,Ward 15,1504,R3,10 Hendry St,02125,42.30897,-71.06486,Constituent Call
101000953664,10/24/2013 06:43:16 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1 Courtney Rd  West Roxbury  MA  02132,9,06,6,E5,West Roxbury,12,Ward 20,2019,R1,1 Courtney Rd,02132,42.29451,-71.15198,Self Service
101000953611,10/24/2013 04:42:33 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,22 Josephine St  Dorchester  MA  02122,7,03,3,C11,Dorchester,8,Ward 15,1508,R3,22 Josephine St,02122,42.30074,-71.06464,Constituent Call
101000952618,10/23/2013 01:13:39 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,79 Brayton Rd  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 22,2204,R2,79 Brayton Rd,02135,42.349017,-71.170317,Constituent Call
101000952418,10/23/2013 11:10:36 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,37 Newburg St  Roslindale  MA  02131,12,06,5,E5,Roslindale,10,Ward 20,2002,R3,37 Newburg St,02131,42.28535,-71.13937,Constituent Call
101000951114,10/22/2013 09:21:05 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Courtney Rd & Russett Rd  Boston  MA  ,,,6,,,12,Ward 20,2019,,INTERSECTION Courtney Rd & Russett Rd,,42.330104,-71.09494,Self Service
101000950835,10/21/2013 08:15:38 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1522 VFW Pkwy  West Roxbury  MA  02132,12,06,6,E5,West Roxbury,12,Ward 20,2016,CD,1522 VFW Pkwy,02132,42.268512,-71.170859,Self Service
101000950834,10/21/2013 08:12:10 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,501 Weld St  West Roxbury  MA  02132,9,06,6,E5,West Roxbury,12,Ward 20,2019,R1,501 Weld St,02132,42.29351,-71.15333,Self Service
101000949117,10/18/2013 03:00:23 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,0 Radcliffe St  Dorchester  MA  02121,7,03,4,B3,Dorchester,8,Ward 14,1402,RL,0 Radcliffe St,02121,42.300178,-71.078505,Constituent Call
101000948061,10/17/2013 10:02:58 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,44 Zeller St  Roslindale  MA  02131,9,06,5,E5,Roslindale,10,Ward 20,2001,R1,44 Zeller St,02131,42.29207,-71.13698,Constituent Call
101000947328,10/16/2013 10:10:40 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,5 Clarkson St  Dorchester  MA  02125,7,03,3,C11,Dorchester,8,15,1504, ,5 Clarkson St,02125,42.3594,-71.0587,Constituent Call
101000945074,10/11/2013 09:43:14 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,19 Dakota St  Dorchester  MA  02124,7,03,4,C11,Dorchester,9,Ward 17,1701,R3,19 Dakota St,02124,42.29864,-71.07187,Constituent Call
101000942814,10/08/2013 01:20:06 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,40 Zeller St  Roslindale  MA  02131,9,06,5,E5,Roslindale,10,Ward 20,2001,R1,40 Zeller St,02131,42.292,-71.13683,Constituent Call
101000934740,09/26/2013 09:07:40 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,49 Bellevue St  Dorchester  MA  02125,7,03,3,C11,Dorchester,8,Ward 15,1501,R3,49 Bellevue St,02125,42.30974,-71.06851,Constituent Call
